Rank,University,Faculty,Title,Research,Website,Email,Status,is_chinese,send_priority,full_research,scholarid
2,University of Illinois at Urbana-Champaign,Saurabh Gupta 0001,,"AI,Interdisciplinary Areas ,System",http://saurabhg.web.illinois.edu,,,,," Natural language processing,Computer vision,Machine learning,Robotics,Computer networks,Mobile computing",1HO5UacAAAAJ
2,University of Illinois at Urbana-Champaign,Darko Marinov,,"Interdisciplinary Areas ,System,Theory",http://mir.cs.illinois.edu,,,,,"Human-computer interaction,Computer architecture,Programming languages,Software engineering, Logic & verification",x6OIBq4AAAAJ
2,University of Illinois at Urbana-Champaign,Josep Torrellas,,System,http://iacoma.cs.uiuc.edu/josep/torrellas.html,,,,,"Computer architecture,Computer networks,Computer security,High-performance computing,Measurement & perf. analysis ,Programming languages",zdnAkgsAAAAJ
2,University of Illinois at Urbana-Champaign,Saurabh Sinha,,"AI,Interdisciplinary Areas ,System",http://www.sinhalab.net/sinha-s-home,,,,,"The Web & information retrieval   ,Comp. bio & bioinformatics,Design automation,Programming languages,Software engineering",7BM1uyYAAAAJ
2,University of Illinois at Urbana-Champaign,Sayan Mitra,,"Interdisciplinary Areas ,System,Theory",http://mitras.ece.illinois.edu,,,,,"Computer science education,Robotics,Computer security,Embedded & real-time systems ,Programming languages, Logic & verification",dXUl8ewAAAAJ
2,University of Illinois at Urbana-Champaign,JosÃ© Meseguer 0001,,"System,Theory",http://formal.cs.illinois.edu/meseguer,,,,,"Computer security,Databases,Programming languages,Software engineering, Logic & verification",KZFo7ZkAAAAJ
2,University of Illinois at Urbana-Champaign,Sarita V. Adve,,"Interdisciplinary Areas ,System",http://rsim.cs.illinois.edu/~sadve,,,,,"Robotics,Visualization,Computer architecture,Embedded & real-time systems ,High-performance computing,Measurement & perf. analysis ,Programming languages",5m-oAesAAAAJ
2,University of Illinois at Urbana-Champaign,Robin Kravets,,System,https://cs.illinois.edu/directory/profile/rhk,,,,,Mobile computing,dACRUjgAAAAJ
2,University of Illinois at Urbana-Champaign,Ravishankar K. Iyer,,"AI,Interdisciplinary Areas ,System",https://www.ece.illinois.edu/directory/profile/rkiyer,,,,,"Machine learning,Robotics,Computer architecture,Computer networks,Embedded & real-time systems ,High-performance computing,Measurement & perf. analysis ,Operating systems",NOSCHOLARPAGE
2,University of Illinois at Urbana-Champaign,Gagandeep Singh 0001,,"AI,System,Theory",https://ggndpsngh.github.io,,,,,"Computer vision,Machine learning,Computer networks,Mobile computing,Programming languages, Logic & verification",m4b2ruEAAAAJ
2,University of Illinois at Urbana-Champaign,Romit Roy Choudhury,,"AI,Interdisciplinary Areas ,System",http://croy.web.engr.illinois.edu,,,,,"Artificial intelligence,Machine learning,The Web & information retrieval   ,Human-computer interaction,Robotics,Computer networks,Computer security,Mobile computing",dq2wG-AAAAAJ
2,University of Illinois at Urbana-Champaign,Gul A. Agha,,"System,Theory",https://cs.illinois.edu/directory/profile/agha,,,,,"Databases,High-performance computing,Measurement & perf. analysis ,Operating systems,Software engineering, Logic & verification",orHlhhQAAAAJ
2,University of Illinois at Urbana-Champaign,James M. Rehg,,"AI,Interdisciplinary Areas ,System",http://rehg.org,,,,," Natural language processing,Artificial intelligence,Computer vision,Machine learning, Computer graphics,Human-computer interaction,Robotics,High-performance computing,Software engineering",8kA3eDwAAAAJ
2,University of Illinois at Urbana-Champaign,Grigore Rosu,,"System,Theory",https://fsl.cs.illinois.edu/people/grigore-rosu,,,,,"Computer architecture,Embedded & real-time systems ,Programming languages,Software engineering, Logic & verification",yxpqbdQAAAAJ
2,University of Illinois at Urbana-Champaign,David Heath,,"System,Theory",https://daheath.web.illinois.edu,,,,,"Computer security,Cryptography",Q3r931QAAAAJ
2,University of Illinois at Urbana-Champaign,Rakesh Kumar 0002,,System,https://www.ece.illinois.edu/directory/profile/rakeshk,,,,,"Computer architecture,Design automation,High-performance computing",HN8BPrEAAAAJ
2,University of Illinois at Urbana-Champaign,ChengXiang Zhai,,"AI,Interdisciplinary Areas ,System",http://czhai.cs.illinois.edu,,,,," Natural language processing,Artificial intelligence,Machine learning,The Web & information retrieval   ,Comp. bio & bioinformatics,Computer science education,Databases",YU-baPIAAAAJ
2,University of Illinois at Urbana-Champaign,Roy H. Campbell,,"AI,Interdisciplinary Areas ,System",http://cs.illinois.edu/directory/profile/rhc,,,,,"Machine learning,Human-computer interaction,Computer networks,Computer security,Databases,High-performance computing,Measurement & perf. analysis ,Operating systems,Programming languages,Software engineering",2ftJYXMAAAAJ
2,University of Illinois at Urbana-Champaign,Christopher W. Fletcher,,System,http://cwfletcher.net,,,,,"Computer architecture,Computer security,Design automation,High-performance computing,Programming languages",QRw9-IYAAAAJ
2,University of Illinois at Urbana-Champaign,Deepak Vasisht,,"AI,Interdisciplinary Areas ,System",https://deepakvasisht.com,,,,,"Machine learning,Human-computer interaction,Robotics,Computer networks,Mobile computing",qph2BRgAAAAJ
2,University of Illinois at Urbana-Champaign,Deming Chen,,"AI,System",https://www.ece.illinois.edu/directory/profile/dchen,,,,,"Computer vision,Machine learning,Computer architecture,Databases,Design automation,Operating systems",A_A_LrsAAAAJ
2,University of Illinois at Urbana-Champaign,Radhika Mittal,,"Interdisciplinary Areas ,System",http://radhikam.web.illinois.edu,,,,,"Robotics,Computer networks,Measurement & perf. analysis ,Mobile computing,Operating systems",96mJbhwAAAAJ
2,University of Illinois at Urbana-Champaign,Gerald DeJong,,"AI,Interdisciplinary Areas ,System",https://cs.illinois.edu/directory/profile/mrebl,,,,,"Artificial intelligence,Computer vision,Machine learning,The Web & information retrieval   ,Robotics,Programming languages",NOSCHOLARPAGE
2,University of Illinois at Urbana-Champaign,Charith Mendis,,"AI,System",https://charithmendis.com,,,,,"Machine learning,Computer architecture,Databases,Programming languages",utZ3JYUAAAAJ
2,University of Illinois at Urbana-Champaign,Jeff Erickson 0001,,"Interdisciplinary Areas ,System,Theory",http://jeffe.cs.illinois.edu,,,,,"Robotics,Databases, Logic & verification,Algorithms & complexity",uS9jHPkAAAAJ
2,University of Illinois at Urbana-Champaign,Robert J. Brunner,,System,http://www.astro.illinois.edu/people/bigdog,,,,,Databases,tL8qoFQAAAAJ
2,University of Illinois at Urbana-Champaign,Ramnatthan Alagappan,,System,https://ramalagappan.github.io,,,,,Operating systems,K_pmyVcAAAAJ
2,University of Illinois at Urbana-Champaign,Chandra Chekuri,,"AI,Interdisciplinary Areas ,System,Theory",http://chekuri.cs.illinois.edu,,,,,"Artificial intelligence,Machine learning,Economics & computation,Computer architecture,Databases,Algorithms & complexity",7j3itaMAAAAJ
2,University of Illinois at Urbana-Champaign,Indranil Gupta,,"AI,Interdisciplinary Areas ,System",http://indy.cs.illinois.edu,,,,,"Machine learning,Human-computer interaction,Computer networks,Databases,Mobile computing,Operating systems",Waaj7a8AAAAJ
2,University of Illinois at Urbana-Champaign,Carl A. Gunter,,"AI,System,Theory",http://web.engr.illinois.edu/~cgunter,,,,,"Artificial intelligence,Machine learning,The Web & information retrieval   ,Computer security,Databases,Embedded & real-time systems ,Programming languages,Software engineering, Logic & verification",3S5qpXsAAAAJ
2,University of Illinois at Urbana-Champaign,Camille Cobb,,"AI,Interdisciplinary Areas ,System",https://camillec.com,,,,,"The Web & information retrieval   ,Human-computer interaction,Computer security",#NAME?
2,University of Illinois at Urbana-Champaign,Jian Huang 0006,,System,http://jianh.web.engr.illinois.edu,,,,,"Computer architecture,Computer security,Databases,Design automation,High-performance computing,Operating systems,Programming languages",wYasaaUAAAAJ
2,University of Illinois at Urbana-Champaign,Jian Peng 0001,,"AI,Interdisciplinary Areas ,System",http://jianpeng.web.engr.illinois.edu,,,,," Natural language processing,Artificial intelligence,Computer vision,Machine learning,Comp. bio & bioinformatics,Software engineering",4wcAVXAAAAAJ
2,University of Illinois at Urbana-Champaign,Geir E. Dullerud,,"AI,Interdisciplinary Areas ,System,Theory",https://mechanical.illinois.edu/directory/faculty/dullerud,,,,,"Machine learning,Robotics,Computer security,Embedded & real-time systems , Logic & verification",afhaKpYAAAAJ
2,University of Illinois at Urbana-Champaign,Jiawei Han 0001,,"AI,Interdisciplinary Areas ,System,Theory",http://hanj.cs.illinois.edu,,,,," Natural language processing,Artificial intelligence,Computer vision,Machine learning,The Web & information retrieval   ,Comp. bio & bioinformatics,Human-computer interaction,Databases,Embedded & real-time systems ,Mobile computing,Software engineering, Logic & verification",Kv9AbjMAAAAJ
2,University of Illinois at Urbana-Champaign,Gang Wang 0011,,"AI,Interdisciplinary Areas ,System",http://people.cs.vt.edu/gangwang,,,,,"Artificial intelligence,The Web & information retrieval   ,Human-computer interaction,Computer architecture,Computer security,Measurement & perf. analysis ,Mobile computing",#NAME?
2,University of Illinois at Urbana-Champaign,Jimeng Sun 0001,,"AI,Interdisciplinary Areas ,System",http://sunlab.org,,,,," Natural language processing,Artificial intelligence,Machine learning,The Web & information retrieval   ,Visualization,Databases,High-performance computing",9jmmp5sAAAAJ
2,University of Illinois at Urbana-Champaign,Samuel N. Kamin,,"Interdisciplinary Areas ,System",http://loome.cs.uiuc.edu/kamin,,,,,"Computer science education,Programming languages,Software engineering",NOSCHOLARPAGE
2,University of Illinois at Urbana-Champaign,Craig B. Zilles,,"Interdisciplinary Areas ,System",http://zilles.cs.illinois.edu,,,,,"Computer science education,Human-computer interaction,Computer architecture",V22Gj30AAAAJ
2,University of Illinois at Urbana-Champaign,Lawrence Rauchwerger,,System,https://parasollab.web.illinois.edu/people/rwerger,,,,,"Computer architecture,High-performance computing,Programming languages,Software engineering",ronge0AAAAAJ
2,University of Illinois at Urbana-Champaign,Klara Nahrstedt,,"AI,Interdisciplinary Areas ,System",https://cs.illinois.edu/directory/profile/klara,,,,,"Computer vision,The Web & information retrieval   ,Human-computer interaction,Computer networks,Computer security,High-performance computing,Mobile computing,Operating systems",CUO0vDcAAAAJ
2,University of Illinois at Urbana-Champaign,Nancy M. Amato,,"Interdisciplinary Areas ,System,Theory",https://parasollab.web.illinois.edu/people/amato,,,,,"Comp. bio & bioinformatics,Robotics,High-performance computing,Algorithms & complexity",AmaB9c4AAAAJ
2,University of Illinois at Urbana-Champaign,Laxmikant V. KalÃ©,,"AI,System",http://charm.cs.uiuc.edu/~kale,,,,,"Artificial intelligence,High-performance computing,Programming languages",TPOorDcAAAAJ
2,University of Illinois at Urbana-Champaign,Lav R. Varshney,,"AI,System",http://varshney.web.engr.illinois.edu,,,,," Natural language processing,Artificial intelligence,Machine learning,Computer architecture",JIJGu30AAAAJ
2,University of Illinois at Urbana-Champaign,Marco Caccamo,,"AI,Interdisciplinary Areas ,System",http://pertsserver.cs.uiuc.edu/~mcaccamo,,,,,"Artificial intelligence,Robotics,Design automation,Embedded & real-time systems ",Jbo1MqwAAAAJ
2,University of Illinois at Urbana-Champaign,Mahesh Viswanathan 0001,,"AI,System,Theory",http://vmahesh.cs.illinois.edu,,,,,"Artificial intelligence,The Web & information retrieval   ,Computer architecture,Computer security,Embedded & real-time systems ,Programming languages,Software engineering, Logic & verification,Algorithms & complexity",nztNRM0AAAAJ
2,University of Illinois at Urbana-Champaign,Alexander G. Schwing,,"AI,Interdisciplinary Areas ,System",http://www.alexander-schwing.de,,,,,"Artificial intelligence,Computer vision,Machine learning,The Web & information retrieval   ,Robotics,Computer architecture",3B2c31wAAAAJ
2,University of Illinois at Urbana-Champaign,Andrew Miller 0001,,"AI,System",http://soc1024.ece.illinois.edu,,,,,"The Web & information retrieval   ,Computer security,Measurement & perf. analysis ,Programming languages",KWqO1CgAAAAJ
2,University of Illinois at Urbana-Champaign,William Gropp,,System,http://wgropp.cs.illinois.edu,,,,,"Computer architecture,High-performance computing",vB96fX8AAAAJ
2,University of Illinois at Urbana-Champaign,Ouri Wolfson,,System,https://www.cs.uic.edu/~wolfson,,,,,Databases,zGSP_osAAAAJ
2,University of Illinois at Urbana-Champaign,P. Madhusudan,,"AI,System,Theory",http://madhu.cs.illinois.edu,,,,,"Artificial intelligence,The Web & information retrieval   ,Computer architecture,Computer security,Programming languages,Software engineering, Logic & verification,Algorithms & complexity",V828uG8AAAAJ
2,University of Illinois at Urbana-Champaign,Nikita Borisov,,"AI,System",https://www.ece.illinois.edu/directory/profile/nikita,,,,,"The Web & information retrieval   ,Computer security,Mobile computing,Operating systems",MnsxqAcAAAAJ
2,University of Illinois at Urbana-Champaign,Luke N. Olson,,"AI,System",http://lukeo.cs.illinois.edu,,,,,"Machine learning,High-performance computing",o43oc6AAAAAJ
2,University of Illinois at Urbana-Champaign,Adam Bates 0001,,"AI,Interdisciplinary Areas ,System",http://adambates.org,,,,,"The Web & information retrieval   ,Human-computer interaction,Computer security,Measurement & perf. analysis ",1dVglBkAAAAJ
2,University of Illinois at Urbana-Champaign,Kirill Levchenko,,"AI,System,Theory",http://klevchen.ece.illinois.edu,,,,," Natural language processing,The Web & information retrieval   ,Computer networks,Computer security,Measurement & perf. analysis ,Mobile computing,Algorithms & complexity",bVGlTd4AAAAJ
2,University of Illinois at Urbana-Champaign,Lui Sha,,System,https://cs.illinois.edu/directory/profile/lrs,,,,,"Computer architecture,Computer networks,Design automation,Embedded & real-time systems ,Measurement & perf. analysis ",SlXqNooAAAAJ
2,University of Illinois at Urbana-Champaign,Nitin H. Vaidya,,System,http://disc.ece.illinois.edu,,,,,"Embedded & real-time systems ,Measurement & perf. analysis ,Mobile computing",C4kPEC0AAAAJ
2,University of Illinois at Urbana-Champaign,Kevin Chen-Chuan Chang,,"AI,System",https://cs.illinois.edu/directory/profile/kcchang,,,,," Natural language processing,Artificial intelligence,Machine learning,The Web & information retrieval   ,Databases",sugWZ6MAAAAJ
2,University of Illinois at Urbana-Champaign,Yongjoo Park,,System,https://yongjoopark.com,,,,,Databases,Pd7IdigAAAAJ
2,University of Illinois at Urbana-Champaign,William S. Moses,,"AI,System",https://wsmoses.com,,,,,"Machine learning,High-performance computing",tPC00zwAAAAJ
2,University of Illinois at Urbana-Champaign,Karrie Karahalios,,"AI,Interdisciplinary Areas ,System",https://cs.illinois.edu/directory/profile/kkarahal,,,,,"The Web & information retrieval   , Computer graphics,Computer science education,Human-computer interaction,Visualization,Databases",xyHrRFUAAAAJ
2,University of Illinois at Urbana-Champaign,William H. Sanders,,System,http://whs.crhc.illinois.edu,,,,,Computer security,FClnlsgAAAAJ
2,University of Illinois at Urbana-Champaign,Leonard Pitt,,"AI,Interdisciplinary Areas ,System,Theory",https://cs.illinois.edu/directory/profile/pitt,,,,,"Artificial intelligence,Machine learning,Computer science education,Databases,Algorithms & complexity",GdYYuwoAAAAJ
